State,District,Year,final_annual
DELHI,NORTH WEST DELHI,1995,795.1729799
DELHI,NORTH WEST DELHI,1996,625.7703612
DELHI,NORTH WEST DELHI,1997,649.0692887
DELHI,NORTH WEST DELHI,1998,665.281459
DELHI,NORTH WEST DELHI,1999,334.3396097
DELHI,NORTH WEST DELHI,2000,373.1711555
DELHI,NORTH WEST DELHI,2001,471.3178876
DELHI,NORTH WEST DELHI,2002,346.7657043
DELHI,NORTH WEST DELHI,2003,580.1432948
DELHI,NORTH WEST DELHI,2004,473.0653072
DELHI,NORTH WEST DELHI,2005,504.3247016
DELHI,NORTH WEST DELHI,2006,321.2339629
DELHI,NORTH WEST DELHI,2007,433.5542093
DELHI,NORTH WEST DELHI,2008,689.6482541
DELHI,NORTH WEST DELHI,2009,383.8498306
DELHI,NORTH WEST DELHI,2010,621.7901277
DELHI,NORTH WEST DELHI,2011,497.0437867
DELHI,NORTH WEST DELHI,2012,379.966676
DELHI,NORTH WEST DELHI,2013,753.0
DELHI,NORTH WEST DELHI,2014,221.9
DELHI,NORTH WEST DELHI,2015,655.5
DELHI,NORTH WEST DELHI,2016,460.5
DELHI,NORTH WEST DELHI,2017,484.1
DELHI,SOUTH DELHI,1901,1483.647749
DELHI,SOUTH DELHI,1902,1596.604268
DELHI,SOUTH DELHI,1903,1631.213841
DELHI,SOUTH DELHI,1904,2007.355247
DELHI,SOUTH DELHI,1905,1228.069362
DELHI,SOUTH DELHI,1906,2257.609084
DELHI,SOUTH DELHI,1907,1688.262588
DELHI,SOUTH DELHI,1908,2620.439116
DELHI,SOUTH DELHI,1909,2925.840075
DELHI,SOUTH DELHI,1910,2301.726782
DELHI,SOUTH DELHI,1911,1938.516426
DELHI,SOUTH DELHI,1912,2013.060122
DELHI,SOUTH DELHI,1913,1933.572201
DELHI,SOUTH DELHI,1914,2528.020145
DELHI,SOUTH DELHI,1915,1606.492718
DELHI,SOUTH DELHI,1916,2392.624452
DELHI,SOUTH DELHI,1917,3752.666582
DELHI,SOUTH DELHI,1918,892.6227292
DELHI,SOUTH DELHI,1919,2105.859417
DELHI,SOUTH DELHI,1920,1402.638528
DELHI,SOUTH DELHI,1921,1698.151038
DELHI,SOUTH DELHI,1922,2102.816817
DELHI,SOUTH DELHI,1923,2211.589762
DELHI,SOUTH DELHI,1924,2490.367972
DELHI,SOUTH DELHI,1925,2119.170791
DELHI,SOUTH DELHI,1926,2342.421555
DELHI,SOUTH DELHI,1927,1911.133027
DELHI,SOUTH DELHI,1928,1476.421574
DELHI,SOUTH DELHI,1929,1166.07639
DELHI,SOUTH DELHI,1930,1903.526527
DELHI,SOUTH DELHI,1931,1974.647299
DELHI,SOUTH DELHI,1932,1673.810239
DELHI,SOUTH DELHI,1933,3259.004758
DELHI,SOUTH DELHI,1934,1906.949452
DELHI,SOUTH DELHI,1935,2161.386864
DELHI,SOUTH DELHI,1936,1943.840975
DELHI,SOUTH DELHI,1937,1832.025431
DELHI,SOUTH DELHI,1938,1060.346046
DELHI,SOUTH DELHI,1939,1179.768089
DELHI,SOUTH DELHI,1940,1504.945948
DELHI,SOUTH DELHI,1941,1384.002604
DELHI,SOUTH DELHI,1942,3059.714468
DELHI,SOUTH DELHI,1943,1551.345595
DELHI,SOUTH DELHI,1944,1841.533556
DELHI,SOUTH DELHI,1945,2489.607322
DELHI,SOUTH DELHI,1946,1665.062765
DELHI,SOUTH DELHI,1947,1766.609534
DELHI,SOUTH DELHI,1948,2251.904209
DELHI,SOUTH DELHI,1949,1845.71713
DELHI,SOUTH DELHI,1950,2095.970967
DELHI,SOUTH DELHI,1951,1286.259084
DELHI,SOUTH DELHI,1952,2115.747866
DELHI,SOUTH DELHI,1953,2137.046065
DELHI,SOUTH DELHI,1954,2042.345145
DELHI,SOUTH DELHI,1955,2639.83569
DELHI,SOUTH DELHI,1956,2486.564722
DELHI,SOUTH DELHI,1957,2347.36578
DELHI,SOUTH DELHI,1958,2559.587119
DELHI,SOUTH DELHI,1959,1844.19583
DELHI,SOUTH DELHI,1960,2749.369284
DELHI,SOUTH DELHI,1961,2388.060552
DELHI,SOUTH DELHI,1962,1943.46065
DELHI,SOUTH DELHI,1963,1984.535748
DELHI,SOUTH DELHI,1964,2703.730286
DELHI,SOUTH DELHI,1965,1452.4611
DELHI,SOUTH DELHI,1966,2691.559887
DELHI,SOUTH DELHI,1967,3194.349511
DELHI,SOUTH DELHI,1968,1476.801899
DELHI,SOUTH DELHI,1969,1814.910807
DELHI,SOUTH DELHI,1970,2046.909045
DELHI,SOUTH DELHI,1971,2421.909476
DELHI,SOUTH DELHI,1972,1676.472514
DELHI,SOUTH DELHI,1973,2005.073297
DELHI,SOUTH DELHI,1974,1463.87085
DELHI,SOUTH DELHI,1975,2366.001704
DELHI,SOUTH DELHI,1976,2763.821633
DELHI,SOUTH DELHI,1977,2814.785181
DELHI,SOUTH DELHI,1978,2476.295948
DELHI,SOUTH DELHI,1979,1298.809808
DELHI,SOUTH DELHI,1980,1951.8278
DELHI,SOUTH DELHI,1981,1876.523454
DELHI,SOUTH DELHI,1982,1926.726351
DELHI,SOUTH DELHI,1983,2831.51948
DELHI,SOUTH DELHI,1984,1822.517306
DELHI,SOUTH DELHI,1985,2176.980188
DELHI,SOUTH DELHI,1986,1714.885337
DELHI,SOUTH DELHI,1987,1211.715388
DELHI,SOUTH DELHI,1988,3213.746085
DELHI,SOUTH DELHI,1989,1584.053544
DELHI,SOUTH DELHI,1990,2674.064938
DELHI,SOUTH DELHI,1991,1498.100098
DELHI,SOUTH DELHI,1992,1634.256441
DELHI,SOUTH DELHI,1993,1992.142248
DELHI,SOUTH DELHI,1994,2146.55419
DELHI,SOUTH DELHI,1995,3115.241915
DELHI,SOUTH DELHI,1996,2451.574824
DELHI,SOUTH DELHI,1997,2542.85282
DELHI,SOUTH DELHI,1998,2606.367091
DELHI,SOUTH DELHI,1999,1309.839233
DELHI,SOUTH DELHI,2000,1461.969225
DELHI,SOUTH DELHI,2001,1846.47778
DELHI,SOUTH DELHI,2002,1358.52083
DELHI,SOUTH DELHI,2003,2272.822083
DELHI,SOUTH DELHI,2004,1853.32363
DELHI,SOUTH DELHI,2005,1975.788274
DELHI,SOUTH DELHI,2006,1258.49536
DELHI,SOUTH DELHI,2007,1698.531363
DELHI,SOUTH DELHI,2008,2701.828661
DELHI,SOUTH DELHI,2009,1503.804973
DELHI,SOUTH DELHI,2010,2435.9815
DELHI,SOUTH DELHI,2011,1947.2639
DELHI,SOUTH DELHI,2012,1488.591974
DELHI,SOUTH DELHI,2013,653.1
DELHI,SOUTH DELHI,2014,569.0
DELHI,SOUTH DELHI,2015,997.7
DELHI,SOUTH DELHI,2016,657.8
DELHI,SOUTH DELHI,2017,614.9
DELHI,SOUTH WEST DELHI,1901,490.9482972
DELHI,SOUTH WEST DELHI,1902,528.3263142
DELHI,SOUTH WEST DELHI,1903,539.7788379
DELHI,SOUTH WEST DELHI,1904,664.2463759
DELHI,SOUTH WEST DELHI,1905,406.3758143
DELHI,SOUTH WEST DELHI,1906,747.0569321
DELHI,SOUTH WEST DELHI,1907,558.6566242
DELHI,SOUTH WEST DELHI,1908,867.1196533
DELHI,SOUTH WEST DELHI,1909,968.1787362
DELHI,SOUTH WEST DELHI,1910,761.6557535
DELHI,SOUTH WEST DELHI,1911,641.4671804
DELHI,SOUTH WEST DELHI,1912,666.1341545
DELHI,SOUTH WEST DELHI,1913,639.8311056
DELHI,SOUTH WEST DELHI,1914,836.5376394
DELHI,SOUTH WEST DELHI,1915,531.5984638
DELHI,SOUTH WEST DELHI,1916,791.7343598
DELHI,SOUTH WEST DELHI,1917,1241.780786
DELHI,SOUTH WEST DELHI,1918,295.3744305
DELHI,SOUTH WEST DELHI,1919,696.8420204
DELHI,SOUTH WEST DELHI,1920,464.1418405
DELHI,SOUTH WEST DELHI,1921,561.9287739
DELHI,SOUTH WEST DELHI,1922,695.8352051
DELHI,SOUTH WEST DELHI,1923,731.8288511
DELHI,SOUTH WEST DELHI,1924,824.0783004
DELHI,SOUTH WEST DELHI,1925,701.2468372
DELHI,SOUTH WEST DELHI,1926,775.1219078
DELHI,SOUTH WEST DELHI,1927,632.4058429
DELHI,SOUTH WEST DELHI,1928,488.5571109
DELHI,SOUTH WEST DELHI,1929,385.8619531
DELHI,SOUTH WEST DELHI,1930,629.8888047
DELHI,SOUTH WEST DELHI,1931,653.4231117
DELHI,SOUTH WEST DELHI,1932,553.8742517
DELHI,SOUTH WEST DELHI,1933,1078.425009
DELHI,SOUTH WEST DELHI,1934,631.0214719
DELHI,SOUTH WEST DELHI,1935,715.2163991
DELHI,SOUTH WEST DELHI,1936,643.2291071
DELHI,SOUTH WEST DELHI,1937,606.2286458
DELHI,SOUTH WEST DELHI,1938,350.8751224
DELHI,SOUTH WEST DELHI,1939,390.3926218
DELHI,SOUTH WEST DELHI,1940,497.9960041
DELHI,SOUTH WEST DELHI,1941,457.975097
DELHI,SOUTH WEST DELHI,1942,1012.478608
DELHI,SOUTH WEST DELHI,1943,513.349937
DELHI,SOUTH WEST DELHI,1944,609.3749436
DELHI,SOUTH WEST DELHI,1945,823.8265966
DELHI,SOUTH WEST DELHI,1946,550.9796578
DELHI,SOUTH WEST DELHI,1947,584.5821175
DELHI,SOUTH WEST DELHI,1948,745.1691534
DELHI,SOUTH WEST DELHI,1949,610.7593146
DELHI,SOUTH WEST DELHI,1950,693.5698707
DELHI,SOUTH WEST DELHI,1951,425.6311564
DELHI,SOUTH WEST DELHI,1952,700.11417
DELHI,SOUTH WEST DELHI,1953,707.1618769
DELHI,SOUTH WEST DELHI,1954,675.8247515
DELHI,SOUTH WEST DELHI,1955,873.5381006
DELHI,SOUTH WEST DELHI,1956,822.8197813
DELHI,SOUTH WEST DELHI,1957,776.7579826
DELHI,SOUTH WEST DELHI,1958,846.9833478
DELHI,SOUTH WEST DELHI,1959,610.2559069
DELHI,SOUTH WEST DELHI,1960,909.7834505
DELHI,SOUTH WEST DELHI,1961,790.2241369
DELHI,SOUTH WEST DELHI,1962,643.1032552
DELHI,SOUTH WEST DELHI,1963,656.6952614
DELHI,SOUTH WEST DELHI,1964,894.6812214
DELHI,SOUTH WEST DELHI,1965,480.6284406
DELHI,SOUTH WEST DELHI,1966,890.6539603
DELHI,SOUTH WEST DELHI,1967,1057.030184
DELHI,SOUTH WEST DELHI,1968,488.6829628
DELHI,SOUTH WEST DELHI,1969,600.5653099
DELHI,SOUTH WEST DELHI,1970,677.3349745
DELHI,SOUTH WEST DELHI,1971,801.4249568
DELHI,SOUTH WEST DELHI,1972,554.755215
DELHI,SOUTH WEST DELHI,1973,663.4912645
DELHI,SOUTH WEST DELHI,1974,484.4039979
DELHI,SOUTH WEST DELHI,1975,782.9247261
DELHI,SOUTH WEST DELHI,1976,914.565823
DELHI,SOUTH WEST DELHI,1977,931.4299788
DELHI,SOUTH WEST DELHI,1978,819.4217798
DELHI,SOUTH WEST DELHI,1979,429.7842694
DELHI,SOUTH WEST DELHI,1980,645.8719972
DELHI,SOUTH WEST DELHI,1981,620.9533192
DELHI,SOUTH WEST DELHI,1982,637.5657712
DELHI,SOUTH WEST DELHI,1983,936.9674628
DELHI,SOUTH WEST DELHI,1984,603.0823481
DELHI,SOUTH WEST DELHI,1985,720.3763273
DELHI,SOUTH WEST DELHI,1986,567.4662579
DELHI,SOUTH WEST DELHI,1987,400.9641822
DELHI,SOUTH WEST DELHI,1988,1063.448631
DELHI,SOUTH WEST DELHI,1989,524.1732012
DELHI,SOUTH WEST DELHI,1990,884.8647725
DELHI,SOUTH WEST DELHI,1991,495.7306697
DELHI,SOUTH WEST DELHI,1992,540.7856531
DELHI,SOUTH WEST DELHI,1993,659.2122996
DELHI,SOUTH WEST DELHI,1994,710.3081746
DELHI,SOUTH WEST DELHI,1995,1030.852987
DELHI,SOUTH WEST DELHI,1996,811.2414057
DELHI,SOUTH WEST DELHI,1997,841.4458638
DELHI,SOUTH WEST DELHI,1998,862.4631327
DELHI,SOUTH WEST DELHI,1999,433.4339747
DELHI,SOUTH WEST DELHI,2000,483.7747384
DELHI,SOUTH WEST DELHI,2001,611.0110184
DELHI,SOUTH WEST DELHI,2002,449.5430191
DELHI,SOUTH WEST DELHI,2003,752.0910084
DELHI,SOUTH WEST DELHI,2004,613.2763528
DELHI,SOUTH WEST DELHI,2005,653.8006675
DELHI,SOUTH WEST DELHI,2006,416.443967
DELHI,SOUTH WEST DELHI,2007,562.0546258
DELHI,SOUTH WEST DELHI,2008,894.0519618
DELHI,SOUTH WEST DELHI,2009,497.6184483
DELHI,SOUTH WEST DELHI,2010,806.0814774
DELHI,SOUTH WEST DELHI,2011,644.3617743
DELHI,SOUTH WEST DELHI,2012,492.584372
DELHI,SOUTH WEST DELHI,2013,752.8
DELHI,SOUTH WEST DELHI,2014,532.5
DELHI,SOUTH WEST DELHI,2015,847.6
DELHI,SOUTH WEST DELHI,2016,688.3
DELHI,SOUTH WEST DELHI,2017,517.0
DELHI,WEST DELHI,1901,1492.131303
DELHI,WEST DELHI,1902,1605.733712
DELHI,WEST DELHI,1903,1640.541184
DELHI,WEST DELHI,1904,2018.83338
DELHI,WEST DELHI,1905,1235.091509
DELHI,WEST DELHI,1906,2270.518178
DELHI,WEST DELHI,1907,1697.916138
DELHI,WEST DELHI,1908,2635.422885
DELHI,WEST DELHI,1909,2942.570139
DELHI,WEST DELHI,1910,2314.888143
DELHI,WEST DELHI,1911,1949.600936
DELHI,WEST DELHI,1912,2024.570876
DELHI,WEST DELHI,1913,1944.62844
DELHI,WEST DELHI,1914,2542.47546
DELHI,WEST DELHI,1915,1615.678704
DELHI,WEST DELHI,1916,2406.305569
DELHI,WEST DELHI,1917,3774.124472
DELHI,WEST DELHI,1918,897.7267797
DELHI,WEST DELHI,1919,2117.900801
DELHI,WEST DELHI,1920,1410.658868
DELHI,WEST DELHI,1921,1707.86113
DELHI,WEST DELHI,1922,2114.840803
DELHI,WEST DELHI,1923,2224.235715
DELHI,WEST DELHI,1924,2504.60799
DELHI,WEST DELHI,1925,2131.28829
DELHI,WEST DELHI,1926,2355.81561
DELHI,WEST DELHI,1927,1922.060958
DELHI,WEST DELHI,1928,1484.863809
DELHI,WEST DELHI,1929,1172.744059
DELHI,WEST DELHI,1930,1914.410964
DELHI,WEST DELHI,1931,1985.938407
DELHI,WEST DELHI,1932,1683.381149
DELHI,WEST DELHI,1933,3277.63987
DELHI,WEST DELHI,1934,1917.853461
DELHI,WEST DELHI,1935,2173.745756
DELHI,WEST DELHI,1936,1954.955931
DELHI,WEST DELHI,1937,1842.501022
DELHI,WEST DELHI,1938,1066.409144
DELHI,WEST DELHI,1939,1186.514048
DELHI,WEST DELHI,1940,1513.551286
DELHI,WEST DELHI,1941,1391.916383
DELHI,WEST DELHI,1942,3077.210031
DELHI,WEST DELHI,1943,1560.216248
DELHI,WEST DELHI,1944,1852.063514
DELHI,WEST DELHI,1945,2503.842991
DELHI,WEST DELHI,1946,1674.583656
DELHI,WEST DELHI,1947,1776.711074
DELHI,WEST DELHI,1948,2264.780683
DELHI,WEST DELHI,1949,1856.271011
DELHI,WEST DELHI,1950,2107.955809
DELHI,WEST DELHI,1951,1293.613962
DELHI,WEST DELHI,1952,2127.845793
DELHI,WEST DELHI,1953,2149.265776
DELHI,WEST DELHI,1954,2054.023352
DELHI,WEST DELHI,1955,2654.93037
DELHI,WEST DELHI,1956,2500.782993
DELHI,WEST DELHI,1957,2360.788106
DELHI,WEST DELHI,1958,2574.222935
DELHI,WEST DELHI,1959,1854.741012
DELHI,WEST DELHI,1960,2765.090281
DELHI,WEST DELHI,1961,2401.715573
DELHI,WEST DELHI,1962,1954.573432
DELHI,WEST DELHI,1963,1995.883399
DELHI,WEST DELHI,1964,2719.190318
DELHI,WEST DELHI,1965,1460.766328
DELHI,WEST DELHI,1966,2706.950328
DELHI,WEST DELHI,1967,3212.614922
DELHI,WEST DELHI,1968,1485.246308
DELHI,WEST DELHI,1969,1825.288535
DELHI,WEST DELHI,1970,2058.613348
DELHI,WEST DELHI,1971,2435.758046
DELHI,WEST DELHI,1972,1686.058647
DELHI,WEST DELHI,1973,2016.538382
DELHI,WEST DELHI,1974,1472.241319
DELHI,WEST DELHI,1975,2379.530591
DELHI,WEST DELHI,1976,2779.62527
DELHI,WEST DELHI,1977,2830.880229
DELHI,WEST DELHI,1978,2490.455502
DELHI,WEST DELHI,1979,1306.236452
DELHI,WEST DELHI,1980,1962.988425
DELHI,WEST DELHI,1981,1887.253486
DELHI,WEST DELHI,1982,1937.743445
DELHI,WEST DELHI,1983,2847.710215
DELHI,WEST DELHI,1984,1832.938529
DELHI,WEST DELHI,1985,2189.428243
DELHI,WEST DELHI,1986,1724.691116
DELHI,WEST DELHI,1987,1218.644022
DELHI,WEST DELHI,1988,3232.122407
DELHI,WEST DELHI,1989,1593.111222
DELHI,WEST DELHI,1990,2689.355342
DELHI,WEST DELHI,1991,1506.666291
DELHI,WEST DELHI,1992,1643.601181
DELHI,WEST DELHI,1993,2003.533392
DELHI,WEST DELHI,1994,2158.828268
DELHI,WEST DELHI,1995,3133.054986
DELHI,WEST DELHI,1996,2465.593022
DELHI,WEST DELHI,1997,2557.392948
DELHI,WEST DELHI,1998,2621.270397
DELHI,WEST DELHI,1999,1317.328943
DELHI,WEST DELHI,2000,1470.32882
DELHI,WEST DELHI,2001,1857.03601
DELHI,WEST DELHI,2002,1366.288904
DELHI,WEST DELHI,2003,2285.818166
DELHI,WEST DELHI,2004,1863.921004
DELHI,WEST DELHI,2005,1987.085906
DELHI,WEST DELHI,2006,1265.691484
DELHI,WEST DELHI,2007,1708.243629
DELHI,WEST DELHI,2008,2717.27782
DELHI,WEST DELHI,2009,1512.403787
DELHI,WEST DELHI,2010,2449.910534
DELHI,WEST DELHI,2011,1958.398429
DELHI,WEST DELHI,2012,1497.103799
DELHI,WEST DELHI,2013,563.0
DELHI,WEST DELHI,2014,352.9
DELHI,WEST DELHI,2015,667.2
DELHI,WEST DELHI,2016,572.0
DELHI,WEST DELHI,2017,574.0
ASSAM,DHEMAJI,1901,2034.618
ASSAM,DHEMAJI,1902,2460.65
ASSAM,DHEMAJI,1903,2170.579
ASSAM,DHEMAJI,1904,1991.067
ASSAM,DHEMAJI,1905,1809.227
ASSAM,DHEMAJI,1906,1991.858
ASSAM,DHEMAJI,1907,2043.299
ASSAM,DHEMAJI,1908,2323.669
ASSAM,DHEMAJI,1909,2137.074
ASSAM,DHEMAJI,1910,2292.444
ASSAM,DHEMAJI,1911,2446.066
ASSAM,DHEMAJI,1912,2308.525
ASSAM,DHEMAJI,1913,2497.726
ASSAM,DHEMAJI,1914,1838.219
ASSAM,DHEMAJI,1915,2574.224
ASSAM,DHEMAJI,1916,2122.367
ASSAM,DHEMAJI,1917,2404.494
ASSAM,DHEMAJI,1918,2119.748
ASSAM,DHEMAJI,1919,2224.569
ASSAM,DHEMAJI,1920,1896.347
ASSAM,DHEMAJI,1921,2537.222
ASSAM,DHEMAJI,1922,1949.773
ASSAM,DHEMAJI,1923,2277.758
ASSAM,DHEMAJI,1924,2458.075
ASSAM,DHEMAJI,1925,2238.539
ASSAM,DHEMAJI,1926,2002.008
ASSAM,DHEMAJI,1927,2458.658
ASSAM,DHEMAJI,1928,2397.693
ASSAM,DHEMAJI,1929,2175.474
ASSAM,DHEMAJI,1930,2323.636
ASSAM,DHEMAJI,1931,2524.078
ASSAM,DHEMAJI,1932,2483.047
ASSAM,DHEMAJI,1933,2080.237
ASSAM,DHEMAJI,1934,2301.591
ASSAM,DHEMAJI,1935,2187.548
ASSAM,DHEMAJI,1936,2364.245
ASSAM,DHEMAJI,1937,1837.551
ASSAM,DHEMAJI,1938,2429.682
ASSAM,DHEMAJI,1939,1914.546
ASSAM,DHEMAJI,1940,1908.717
ASSAM,DHEMAJI,1941,2073.742
ASSAM,DHEMAJI,1942,2109.11
ASSAM,DHEMAJI,1943,2254.352
ASSAM,DHEMAJI,1944,1990.964
ASSAM,DHEMAJI,1945,2294.948
ASSAM,DHEMAJI,1946,2000.676
ASSAM,DHEMAJI,1947,2475.916
ASSAM,DHEMAJI,1948,2599.267
ASSAM,DHEMAJI,1949,2403.711
ASSAM,DHEMAJI,1950,2179.727
ASSAM,DHEMAJI,1951,2050.046
ASSAM,DHEMAJI,1952,2260.937
ASSAM,DHEMAJI,1953,2169.724
ASSAM,DHEMAJI,1954,2504.895
ASSAM,DHEMAJI,1955,2226.697
ASSAM,DHEMAJI,1956,2028.839
ASSAM,DHEMAJI,1957,2191.533
ASSAM,DHEMAJI,1958,2482.169
ASSAM,DHEMAJI,1959,2212.784
ASSAM,DHEMAJI,1960,1863.476
ASSAM,DHEMAJI,1961,2112.254
ASSAM,DHEMAJI,1962,1882.463
ASSAM,DHEMAJI,1963,1797.448
ASSAM,DHEMAJI,1964,2098.473
ASSAM,DHEMAJI,1965,2098.521
ASSAM,DHEMAJI,1966,2271.565
ASSAM,DHEMAJI,1967,1571.314
ASSAM,DHEMAJI,1968,2222.019
ASSAM,DHEMAJI,1969,1900.5
ASSAM,DHEMAJI,1970,2450.135
ASSAM,DHEMAJI,1971,2200.838
ASSAM,DHEMAJI,1972,1749.904
ASSAM,DHEMAJI,1973,2292.336
ASSAM,DHEMAJI,1974,2076.644
ASSAM,DHEMAJI,1975,1986.036
ASSAM,DHEMAJI,1976,1902.505
ASSAM,DHEMAJI,1977,2626.315
ASSAM,DHEMAJI,1978,1798.125
ASSAM,DHEMAJI,1979,1814.87
ASSAM,DHEMAJI,1980,2206.052
ASSAM,DHEMAJI,1981,2123.13
ASSAM,DHEMAJI,1982,1802.437
ASSAM,DHEMAJI,1983,2179.366
ASSAM,DHEMAJI,1984,2020.094
ASSAM,DHEMAJI,1985,2037.65
ASSAM,DHEMAJI,1986,1834.029
ASSAM,DHEMAJI,1987,2014.392
ASSAM,DHEMAJI,1988,2525.584
ASSAM,DHEMAJI,1989,2019.773
ASSAM,DHEMAJI,1990,2439.686
ASSAM,DHEMAJI,1991,2519.643
ASSAM,DHEMAJI,1992,2073.645
ASSAM,DHEMAJI,1993,2319.534
ASSAM,DHEMAJI,1994,1979.412
ASSAM,DHEMAJI,1995,2387.12
ASSAM,DHEMAJI,1996,2015.287
ASSAM,DHEMAJI,1997,1766.71
ASSAM,DHEMAJI,1998,2393.652
ASSAM,DHEMAJI,1999,2010.244
ASSAM,DHEMAJI,2000,2182.574
ASSAM,DHEMAJI,2001,2006.959
ASSAM,DHEMAJI,2002,2237.33
ASSAM,DHEMAJI,2003,2039.963316
ASSAM,DHEMAJI,2004,2509.454073
ASSAM,DHEMAJI,2005,2068.625551
ASSAM,DHEMAJI,2006,1591.173063
ASSAM,DHEMAJI,2007,2307.058468
ASSAM,DHEMAJI,2008,1960.848844
ASSAM,DHEMAJI,2009,1733.310929
ASSAM,DHEMAJI,2010,2272.445887
ASSAM,DHEMAJI,2011,1461.103507
ASSAM,DHEMAJI,2012,2186.878221
ASSAM,DHEMAJI,2013,1790.0
ASSAM,DHEMAJI,2014,2228.0
ASSAM,DHEMAJI,2015,2298.0
ASSAM,DHEMAJI,2016,1466.0
ASSAM,DHEMAJI,2017,2783.0
ASSAM,DHUBRI,1901,1828.367
ASSAM,DHUBRI,1902,2113.465
ASSAM,DHUBRI,1903,2266.311
ASSAM,DHUBRI,1904,2596.372
ASSAM,DHUBRI,1905,2101.983
ASSAM,DHUBRI,1906,1955.26
ASSAM,DHUBRI,1907,2195.623
ASSAM,DHUBRI,1908,1844.393
ASSAM,DHUBRI,1909,2236.494
ASSAM,DHUBRI,1910,1994.285
ASSAM,DHUBRI,1911,2509.714
ASSAM,DHUBRI,1912,2289.914
ASSAM,DHUBRI,1913,2367.289
ASSAM,DHUBRI,1914,2179.476
ASSAM,DHUBRI,1915,2494.89
ASSAM,DHUBRI,1916,2058.179
ASSAM,DHUBRI,1917,2767.592
ASSAM,DHUBRI,1918,2636.166
ASSAM,DHUBRI,1919,2082.549
ASSAM,DHUBRI,1920,1975.805
ASSAM,DHUBRI,1921,2386.788
ASSAM,DHUBRI,1922,2256.74
ASSAM,DHUBRI,1923,1848.107
ASSAM,DHUBRI,1924,2313.811
ASSAM,DHUBRI,1925,2249.627
ASSAM,DHUBRI,1926,1859.174
ASSAM,DHUBRI,1927,2163.247
ASSAM,DHUBRI,1928,2160.115
ASSAM,DHUBRI,1929,2332.27
ASSAM,DHUBRI,1930,2167.681
ASSAM,DHUBRI,1931,2519.686
ASSAM,DHUBRI,1932,1907.853
ASSAM,DHUBRI,1933,2093.837
ASSAM,DHUBRI,1934,2645.462
ASSAM,DHUBRI,1935,2029.948
ASSAM,DHUBRI,1936,2372.841
ASSAM,DHUBRI,1937,2508.403
ASSAM,DHUBRI,1938,2301.049
ASSAM,DHUBRI,1939,2117.894
ASSAM,DHUBRI,1940,2221.365
ASSAM,DHUBRI,1941,2265.617
ASSAM,DHUBRI,1942,2351.972
ASSAM,DHUBRI,1943,2401.551
ASSAM,DHUBRI,1944,1790.366
ASSAM,DHUBRI,1945,2333.37
ASSAM,DHUBRI,1946,2199.283
ASSAM,DHUBRI,1947,2333.467
ASSAM,DHUBRI,1948,2197.197
ASSAM,DHUBRI,1949,2767.138
ASSAM,DHUBRI,1950,1916.693
ASSAM,DHUBRI,1951,2124.442
ASSAM,DHUBRI,1952,2455.583
ASSAM,DHUBRI,1953,2015.029
ASSAM,DHUBRI,1954,2387.161
ASSAM,DHUBRI,1955,2516.194
ASSAM,DHUBRI,1956,2583.232
ASSAM,DHUBRI,1957,1593.933
ASSAM,DHUBRI,1958,1989.989
ASSAM,DHUBRI,1959,2201.612
ASSAM,DHUBRI,1960,2052.894
ASSAM,DHUBRI,1961,1966.186
ASSAM,DHUBRI,1962,1951.085
ASSAM,DHUBRI,1963,2188.967
ASSAM,DHUBRI,1964,2066.243
ASSAM,DHUBRI,1965,2013.42
ASSAM,DHUBRI,1966,1661.611
ASSAM,DHUBRI,1967,1898.106
ASSAM,DHUBRI,1968,2351.155
ASSAM,DHUBRI,1969,2323.234
ASSAM,DHUBRI,1970,2202.15
ASSAM,DHUBRI,1971,2080.06
ASSAM,DHUBRI,1972,1616.151
ASSAM,DHUBRI,1973,2504.743
ASSAM,DHUBRI,1974,3292.265
ASSAM,DHUBRI,1975,1971.747
ASSAM,DHUBRI,1976,2008.168
ASSAM,DHUBRI,1977,2404.398
ASSAM,DHUBRI,1978,2328.944
ASSAM,DHUBRI,1979,2007.08
ASSAM,DHUBRI,1980,2271.341
ASSAM,DHUBRI,1981,1800.114
ASSAM,DHUBRI,1982,2111.867
ASSAM,DHUBRI,1983,2243.519
ASSAM,DHUBRI,1984,3448.902
ASSAM,DHUBRI,1985,2687.31
ASSAM,DHUBRI,1986,2236.755
ASSAM,DHUBRI,1987,2958.026
ASSAM,DHUBRI,1988,2639.982
ASSAM,DHUBRI,1989,2418.286
ASSAM,DHUBRI,1990,2471.914
ASSAM,DHUBRI,1991,2528.995
ASSAM,DHUBRI,1992,2281.194
ASSAM,DHUBRI,1993,2644.525
ASSAM,DHUBRI,1994,2040.587
ASSAM,DHUBRI,1995,2016.983
ASSAM,DHUBRI,1996,2051.595
ASSAM,DHUBRI,1997,1896.205
ASSAM,DHUBRI,1998,2122.578
ASSAM,DHUBRI,1999,2304.725
ASSAM,DHUBRI,2000,2054.228
ASSAM,DHUBRI,2001,2023.593
ASSAM,DHUBRI,2002,1959.921
ASSAM,DHUBRI,2003,2111.777086
ASSAM,DHUBRI,2004,2803.0
ASSAM,DHUBRI,2005,3497.3
ASSAM,DHUBRI,2006,1558.7
ASSAM,DHUBRI,2007,2239.8
ASSAM,DHUBRI,2008,1970.3
ASSAM,DHUBRI,2009,1821.4
ASSAM,DHUBRI,2010,2531.7
